expose_id;plz;region;typ;etagenzahl;wohnflaeche;kaufpreis;grundstueck;zimmer;schlafzimmer;badezimmer;baujahr;modernisierung;bauphase;objektzustand;heizungsart;energietraeger;energieausweis;energieausweistyp;energiebedarf;energieeffizienzklasse
123957895;55490;55490 Gehlweiler, Woppenroth;Einfamilienhaus (freistehend);1;116;150000;784;4;2;1;1984;2019;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
123957898;33813;33813 Oerlinghausen, Lippe (Kreis);Einfamilienhaus (freistehend);3;302;582500;1101;7;5;3;1979;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;127,2;D
123957932;30855;30855 Langenhagen, Hannover (Kreis);Einfamilienhaus (freistehend);2;161,08;449000;543;5;4;2;2006;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;134,8;E
123958192;27793;27793 Wildeshausen, Oldenburg (Kreis);Einfamilienhaus (freistehend);1;156,22;349000;1499;4;3;2;1971;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;217,5;G
123958508;18337;18337 Marlow / Kneese, Marlow;Doppelhaushälfte;1;92;80000;1258;3;2;1;1890;1993;;;;Gas;liegt vor;Bedarfsausweis;431,6;H
123958547;12557;12557 Berlin, Köpenick;Reiheneckhaus;1;70,68;339000;315;3;;;1936;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;248,4;G
123958801;06779;06779 Raguhn-Jeßnitz, Thurland;Wohnimmobilie (sonstige);2;184;235000;1408;10;6;3;1910;2000;;Gepflegt;Zentralheizung;Kohle;liegt vor;Bedarfsausweis;111,3;D
123958813;23619;23619 Badendorf, Stormarn (Kreis);Einfamilienhaus (freistehend);2;252,09;750000;791;9;;;2013;;;;;Gas;liegt vor;Verbrauchsausweis;;B
123958820;22417;22417 Hamburg, Langenhorn;Reihenmittelhaus;2;86;259000;306;3,5;;;1961;;;;;Öl;liegt vor;Bedarfsausweis;217,09;G
123958822;15306;15306 Gusow-Platkow, Märkisch-Oderland (Kreis);Bauernhaus;2;180;185000;3300;4;;;1865;;;;Elektro-Heizung;Strom;liegt vor;Verbrauchsausweis;;F
123958851;95683;95683 Ebnath, Tirschenreuth (Kreis);Wohnimmobilie (sonstige);2;100;67000;356;5;1;1;unbekannt;2005;Haus fertig gestellt;Renovierungsbedürftig;;Öl;liegt vor;Verbrauchsausweis;;C
123959225;22085;22085 Hamburg, Uhlenhorst;Einfamilienhaus (freistehend);2;170;2095000;0;6;5;3;2022;;;;;Fernwärme;liegt vor;Bedarfsausweis;70,45;B
123959395;14641;14641 Nauen, Havelland (Kreis);Einfamilienhaus (freistehend);2;233;799000;2954;5;;;1900;;;;Zentralheizung;Erdgas leicht;liegt vor;Bedarfsausweis;199,78;F
123959823;71297;71297 Mönsheim, Enzkreis;Mehrfamilienhaus;2;250;749000;770;6;4;1;1980;;;;Fußbodenheizung;Öl;liegt vor;Verbrauchsausweis;;F
123960154;84539;84539 Ampfing, Mühldorf am Inn (Kreis);Reiheneckhaus;2;115;393000;344;4;;;1974;2000;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;291;H
123960247;90513;90513 Zirndorf, Fürth (Kreis);Einfamilienhaus (freistehend);3;95;336000;75;4;3;1;1850;2010;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;253;G
123960249;6600;Österreich, 6600 Reutte, Tirol;Wohnimmobilie (sonstige);3;122,36;510000;286;4;;;2021;;;Erstbezug;Wärmepumpe;;liegt vor;;;A+
123960270;32805;32805 Horn-Bad Meinberg, Lippe (Kreis);Einfamilienhaus (freistehend);3;125;229900;553;6;;3;1973;;;Gepflegt;;Öl;liegt vor;Bedarfsausweis;304,6;H
123960311;67105;67105 Schifferstadt, Rhein-Pfalz-Kreis;Mehrfamilienhaus;2;220;650000;498;7;5;3;1959;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;F
123960346;46562;46562 Voerde, Voerde (Niederrhein);Einfamilienhaus (freistehend);2;245;899000;1000;5;2;1;2002;2017;;Neuwertig;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;B
123960414;73614;73614 Schorndorf, Rems-Murr-Kreis;Einfamilienhaus (freistehend);2;134,65;594000;410;4;2;2;1985;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;136,1;E
123960484;39122;39122 Magdeburg, Beyendorf-Sohlen;Einfamilienhaus (freistehend);2;121;345450;450;4;3;1;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;;liegt vor;Bedarfsausweis;19,5;A+
123960506;53501;53501 Gelsdorf, Grafschaft;Einfamilienhaus (freistehend);3;178;680000;890;5;3;2;2002;2019;;;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;B
123960517;66352;66352 Großrosseln, Stadtverband Saarbrücken (Kreis);Reihenmittelhaus;3;95;129000;251;5;3;1;1950;;;;;Öl;liegt vor;Bedarfsausweis;127,2;D
123960584;73765;73765 Neuhausen auf den Fildern, Esslingen (Kreis);Doppelhaushälfte;3;196;907000;342;5;2;2;1993;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;173,3;F
123960724;26203;26203 Wardenburg-Hundsmühlen, Wardenburg;Einfamilienhaus (freistehend);3;130;450000;417;4;2;2;2015;;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;82,8;C
123960801;76571;76571 Gaggenau, Rastatt (Kreis);Doppelhaushälfte;2;104;399000;342;3,5;2;1;1984;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas, Holz;liegt vor;Bedarfsausweis;159,6;E
123960841;47809;47809 Krefeld, Bockum;Einfamilienhaus (freistehend);2;150;519000;646;7;5;2;1970;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;129,3;D
123960910;16259;16259 Heckelberg-Brunow, Märkisch-Oderland (Kreis);Einfamilienhaus (freistehend);2;140;300000;800;5;;2;1997;2018;Haus fertig gestellt;Gepflegt;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;C
123961161;46354;46354 Südlohn, Borken (Kreis);Einfamilienhaus (freistehend);2;156;239000;733;4;2;1;1982;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123961224;74369;74369 Löchgau, Ludwigsburg (Kreis);Reihenmittelhaus;3;130;425000;121;5;4;1;1991;2019;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;D
123961309;32457;32457 Porta Westfalica, Minden-Lübbecke (Kreis);Mehrfamilienhaus;3;350;295000;1838;14;;;1850;;;;Etagenheizung;Gas;liegt vor;Verbrauchsausweis;;E
123961312;35396;35396 Gießen, Innenstadt;Doppelhaushälfte;3;98,31;450900;443;3;1;2;1965;2012;;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
123961396;09125;09125 Chemnitz / Harthau, Chemnitz;Einfamilienhaus (freistehend);3;100;269900;750;4;3;1;2021;;;;Fußbodenheizung;;liegt vor;Bedarfsausweis;35;A
123961499;88348;88348 Bad Saulgau, Sigmaringen (Kreis);Doppelhaushälfte;2;120;430000;380;4;3;1;2020;;Haus fertig gestellt;Erstbezug;Fußbodenheizung;Umweltwärme;liegt vor;Bedarfsausweis;13,5;A+
123961503;51570;51570 Windeck, Rhein-Sieg-Kreis;Einfamilienhaus (freistehend);2;92;139000;164;6;;1;unbekannt;;;Vollständig renoviert;Ofenheizung;Holz;liegt vor;Bedarfsausweis;184,6;F
123961533;64832;64832 Babenhausen, Darmstadt-Dieburg (Kreis);Einfamilienhaus (freistehend);2;207;610000;648;5;4;1;1970;2015;;Gepflegt;Zentralheizung;Erdgas leicht;liegt vor;Verbrauchsausweis;;D
123961634;66424;66424 Homburg, Saarpfalz-Kreis;Mehrfamilienhaus;2;304;575000;696;10;3;3;1994;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;132,1;E
123962138;76846;76846 Hauenstein, Südwestpfalz (Kreis);Einfamilienhaus (freistehend);2;130;158000;336;8;;;1930;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;227,8;G
123962195;33378;33378 Rheda-Wiedenbrück, Gütersloh (Kreis);Doppelhaushälfte;2;135;558000;486;4;3;1;2013;;;;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;B
123962233;94527;94527 Aholming / Tabertshausen, Aholming;Doppelhaushälfte;2;170;245000;615;5;3;1;1958;;;;Ofenheizung;Öl;liegt vor;Bedarfsausweis;180,4;F
123962431;85053;85053 Ingolstadt / Ringsee, Südost;Einfamilienhaus (freistehend);2;160;750000;608;5;4;1;1977;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;181,2;F
123962564;09125;09125 Chemnitz / Harthau, Chemnitz;Einfamilienhaus (freistehend);2;145;289900;750;4;3;1;2021;;;;Fußbodenheizung;;liegt vor;Bedarfsausweis;35;A
123962686;06766;06766 Bitterfeld-Wolfen, Anhalt-Bitterfeld (Kreis);Doppelhaushälfte;2;90;103500;795;3;;;1935;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;F
123962687;32429;32429 Minden, Rodenbeck;Mehrfamilienhaus;2;203;269000;798;6;3;3;1956;;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;273,4;H
123962703;72379;72379 Hechingen, Zollernalbkreis;Einfamilienhaus (freistehend);2;162;429000;1559;6;;;1960;;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;170,3;F
123962711;76744;76744 Wörth, Wörth am Rhein;Mehrfamilienhaus;2;195;679000;599;8;6;2;1965;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;237,8;G
123962728;53474;53474 Bad Neuenahr-Ahrweiler, Ahrweiler (Kreis);Doppelhaushälfte;4;164,27;495000;508,5;5;2;2;2000;;;Gepflegt;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;B
123962824;70499;70499 Stuttgart / Weilimdorf, Wolfbusch;Reiheneckhaus;4;127,6;989000;356;5,5;4;2;2006;;;;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;96;C
123962954;22393;22393 Hamburg, Sasel;Einfamilienhaus (freistehend);3;129,35;848000;785;4;2;2;1996;1996;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;129,2;D
123963308;04769;04769 Mügeln, Nordsachsen (Kreis);Einfamilienhaus (freistehend);2;121;275000;1991;4;;2;2018;;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;63,1;B
123963463;93158;93158 Teublitz, Schwandorf (Kreis);Mehrfamilienhaus;3;215;360000;620;8;4;2;1956;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;204,7;G
123963487;28757;28757 Bremen, Vegesack (Ortsteil);Doppelhaushälfte;3;137;299500;159;5;4;1;unbekannt;;;Renovierungsbedürftig;Öl-Heizung;;liegt vor;Bedarfsausweis;239,3;G
123963605;68526;68526 Ladenburg, Rhein-Neckar-Kreis;;3;232;398000;455;9;6;4;1951;2018;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;192,12;F
123963654;31195;31195 Lamspringe, Woltershausen;Einfamilienhaus (freistehend);2;120;100000;695;4;1;1;1972;;;;;Öl;liegt vor;Bedarfsausweis;105;E
123963673;15712;15712 Königs Wusterhausen, Dahme-Spreewald (Kreis);Einfamilienhaus (freistehend);2;176;1599000;1605;6;4;3;2000;2000;;;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;E
123963731;80939;80939 München, Freimann;Reiheneckhaus;3;114,53;1295000;265;5;4;3;2020;;Haus im Bau;Erstbezug;Wärmepumpe;Umweltwärme;liegt vor;Bedarfsausweis;21,9;A+
123963758;6600;Österreich, 6600 Reutte, Tirol;Wohnimmobilie (sonstige);3;122,36;515000;310;4;;;2021;;;Erstbezug;Wärmepumpe;;liegt vor;;;A+
123963763;6600;Österreich, 6600 Reutte, Tirol;Wohnimmobilie (sonstige);3;122,36;510000;286;4;;;2021;;;Erstbezug;Wärmepumpe;;liegt vor;;;A+
123963814;61440;61440 Oberursel, Oberursel (Taunus);Doppelhaushälfte;3;167;865000;297;7;6;2;1975;2020;;Modernisiert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;205;G
123963955;24537;24537 Neumünster, Faldera;;2;148;272000;788;5,5;4;3;unbekannt;2010;;;;Gas;liegt vor;Bedarfsausweis;128,1;D
123964045;53518;53518 Adenau, Ahrweiler (Kreis);;4;473;599000;1226;17;10;7;1908;;;Saniert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;190,5;F
123964113;32361;32361 Preußisch Oldendorf, Minden-Lübbecke (Kreis);Mehrfamilienhaus;1;195;340000;1252;9;7;2;1984;2016;Haus fertig gestellt;Gepflegt;Nachtspeicheröfen;Strom;liegt vor;Bedarfsausweis;124;D
123964150;95691;95691 Hohenberg an der Eger, Wunsiedel im Fichtelgebirge (Kreis);Einfamilienhaus (freistehend);1;100;99000;190;3;;2;1900;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;351,57;H
123964182;24983;24983 Handewitt, Schleswig-Flensburg (Kreis);Einfamilienhaus (freistehend);2;252,94;590000;1138,25;7;5;2;1979;2019;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;151;E
123964454;56457;56457 Westerburg, Westerwaldkreis;Einfamilienhaus (freistehend);3;365;429000;1905;8;6;3;1977;;;Gepflegt;Zentralheizung;Holzpellets;liegt vor;Bedarfsausweis;331,7;H
123964575;29614;29614 Soltau, Heidekreis;Einfamilienhaus (freistehend);3;190;390000;720;4;3;1;2003;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
123964678;06526;06526 Sangerhausen, Mansfeld-Südharz (Kreis);Einfamilienhaus (freistehend);2;160;45000;848;6;3;1;1890;1994;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;241,6;G
123964872;86356;86356 Steppach, Neusäß;Wohnimmobilie (sonstige);3;142;620000;250;5,5;4;1;1968;;;Modernisiert;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;250;H
123965414;63110;63110 Rodgau, Offenbach (Kreis);Reiheneckhaus;2;133;499000;210;5;3;1;1994;2020;Haus fertig gestellt;Gepflegt;;Gas;liegt vor;Bedarfsausweis;62,1;B
123965470;09619;09619 Mulda, Mulda/Sachsen;Einfamilienhaus (freistehend);2;120;359000;775;5;;1;2015;;Haus fertig gestellt;Neuwertig;Wärmepumpe;;liegt vor;Bedarfsausweis;39,3;A
123965550;63584;63584 Mittel-Gründau, Main-Kinzig-Kreis;Einfamilienhaus (freistehend);2;142;319000;427;6;4;2;1920;1980;;Gepflegt;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;180,1;F
123965628;16341;16341 Panketal, Barnim (Kreis);Einfamilienhaus (freistehend);2;120,04;849000;2133;3;2;1;2018;;;Neuwertig;Gas-Heizung;Solar, Gas;liegt vor;Bedarfsausweis;47,5;A
123965676;85221;85221 Dachau, Dachau (Kreis);Doppelhaushälfte;2;150,33;1150000;210;6;5;1;2020;;Haus im Bau;Erstbezug;Wärmepumpe;Umweltwärme;liegt vor;Bedarfsausweis;13,99;A+
123965961;91717;91717 Wassertrüdingen, Ansbach (Kreis);;2;323;549000;403;9;8;2;1910;2017;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;332;H
123966006;24897;24897 Ulsnis, Schleswig-Flensburg (Kreis);Einfamilienhaus (freistehend);2;142;399000;1142;6;3;3;1978;1983;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl, Strom;liegt vor;Bedarfsausweis;183,8;F
123966013;91315;91315 Höchstadt an der Aisch, Erlangen-Höchstadt (Kreis);Einfamilienhaus (freistehend);2;230;890000;572;5;3;2;2016;;Haus fertig gestellt;Neuwertig;Zentralheizung;Umweltwärme;liegt vor;Verbrauchsausweis;;A+
123966067;53919;53919 Weilerswist, Euskirchen (Kreis);Einfamilienhaus (freistehend);2;337;1065000;3780;5;;;1999;;;;;Öl;liegt vor;Verbrauchsausweis;;E
123966136;91281;91281 Kirchenthumbach, Neustadt an der Waldnaab (Kreis);Einfamilienhaus (freistehend);0;160;158900;288;5;4;1;1920;;Haus fertig gestellt;Nach Vereinbarung;Zentralheizung;Öl;liegt vor;Bedarfsausweis;261;H
123966146;84066;84066 Mallersdorf-Pfaffenberg, Straubing-Bogen (Kreis);Mehrfamilienhaus;2;290,05;650000;816,05;10;4;4;1995;;Haus fertig gestellt;Gepflegt;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;124;D
123966161;47798;47798 Krefeld, Stadtmitte;Mehrfamilienhaus;3;358;525000;383;12;;;;2004;;Modernisiert;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;235,4;G
123966209;83435;83435 Bad Reichenhall, Berchtesgadener Land (Kreis);Reiheneckhaus;3;151;545000;317;6;3;2;1980;2010;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;D
123966243;47495;47495 Rheinberg / Budberg, Rheinberg;Reiheneckhaus;3;83;259000;506;4;3;1;1962;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;227,1;G
123966416;86944;86944 Unterdießen, Landsberg am Lech (Kreis);Einfamilienhaus (freistehend);3;175,2;545000;311,2;6;6;2;1930;2012;Haus fertig gestellt;Modernisiert;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;96;C
123966447;52499;52499 Baesweiler, Aachen (Kreis);;3;134;299000;125;4;;2;2002;;;;Zentralheizung;Erdgas leicht;liegt vor;Verbrauchsausweis;;C
123966525;65474;65474 Bischofsheim, Groß-Gerau (Kreis);Mehrfamilienhaus;2;187;899000;557;7;5;2;1960;2015;Haus fertig gestellt;Vollständig renoviert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
123966619;63679;63679 Schotten, Vogelsbergkreis;Mehrfamilienhaus;3;270;235000;755;9;;;1977;1991;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
123966630;94333;94333 Geiselhöring, Straubing-Bogen (Kreis);Einfamilienhaus (freistehend);3;215;629000;915;5;;;2006;;Haus fertig gestellt;Modernisiert;Zentralheizung;Holzpellets;liegt vor;Verbrauchsausweis;;D
123966632;32257;32257 Bünde, Herford (Kreis);Mehrfamilienhaus;3;149;250000;700;6;;;1960;2004;Haus fertig gestellt;Renovierungsbedürftig;;Gas;liegt vor;Bedarfsausweis;174;F
123966645;31241;31241 Ilsede, Peine (Kreis);Mehrfamilienhaus;3;140;279000;721;6;2;2;1962;;;Modernisiert;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;C
123966715;28355;28355 Bremen, Oberneuland;Reiheneckhaus;3;132;430000;324;4;3;1;2005;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
123967142;88400;88400 Biberach an der Riß, Biberach (Kreis);Einfamilienhaus (freistehend);3;129;579000;442;5;;;2009;;;Gepflegt;Zentralheizung;Holzpellets;liegt vor;Verbrauchsausweis;;C
123967212;14612;14612 Falkensee, Havelland (Kreis);Einfamilienhaus (freistehend);3;150;539000;1003;5;4;1;1990;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123967293;87474;87474 Buchenberg, Oberallgäu (Kreis);Doppelhaushälfte;3;187,18;535000;518,18;6;5;1;1974;2007;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;235,7;G
123967372;27726;27726 Worpswede, Osterholz (Kreis);Mehrfamilienhaus;1;253;270000;1177;8,5;6;3;1990;;;Nach Vereinbarung;Etagenheizung;Gas;liegt vor;Verbrauchsausweis;;B
123967584;95346;95346 Stadtsteinach, Kulmbach (Kreis);Mehrfamilienhaus;0;0;295000;2493;1;0;0;;;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;598;H
123967610;76344;76344 Eggenstein-Leopoldshafen / Leopoldshafen, Eggenstein-Leopoldshafen;Reihenmittelhaus;0;136,06;549500;164;5;;1;2010;;;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;A
123967644;24109;24109 Kiel / Hasseldieksdamm, Kiel;Einfamilienhaus (freistehend);1;229;695000;954;6;5;2;1970;;;Modernisiert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;163;F
123967803;47574;47574 Goch, Kleve (Kreis);Einfamilienhaus (freistehend);3;108;279000;702;4;;;1965;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;230,3;G
123967823;49163;49163 Bohmte, Osnabrück (Kreis);Einfamilienhaus (freistehend);1;120;239000;1105;5;;;unbekannt;2016;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;379,7;H
123967825;72172;72172 Sulz, Sulz am Neckar;Mehrfamilienhaus;2;313;395000;445;12;;3;1954;2007;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;247,3;G
123968020;38855;38855 Wernigerode, Harz (Kreis);Mehrfamilienhaus;2;300;670000;440;12;5;3;1903;;;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123968414;96450;96450 Coburg, Scheuerfeld;;2;260;649000;1109;7;;2;1900;;;;Wärmepumpe;;liegt vor;Verbrauchsausweis;;B
123968451;78120;78120 Furtwangen, Furtwangen im Schwarzwald;Einfamilienhaus (freistehend);2;151;485000;567;4,5;3;2;2019;;Haus fertig gestellt;Neuwertig;Wärmepumpe;Strom;liegt vor;Bedarfsausweis;34;A
123968475;34454;34454 Bad Arolsen, Waldeck-Frankenberg (Kreis);Einfamilienhaus (freistehend);4;230;320000;400;8;;3;1998;2014;Haus fertig gestellt;Gepflegt;Etagenheizung;Gas;liegt vor;Verbrauchsausweis;;C
123968698;72663;72663 Großbettlingen, Esslingen (Kreis);Reiheneckhaus;4;105;399000;303;4;3;1;1974;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;280,1;H
123968839;23843;23843 Bad Oldesloe, Stormarn (Kreis);Einfamilienhaus (freistehend);4;157;629000;500;6;6;1;1989;;;;;Gas;liegt vor;Verbrauchsausweis;;B
123969034;03149;03149 Forst/Lausitz, Forst (Lausitz);Mehrfamilienhaus;3;447;285000;440;14;;;1909;;Haus fertig gestellt;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123969052;66802;66802 Überherrn, Saarlouis (Kreis);Einfamilienhaus (freistehend);3;147;494900;738;5;4;1;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;;liegt vor;Bedarfsausweis;18,2;A+
123969131;06311;06311 Helbra, Mansfeld-Südharz (Kreis);Einfamilienhaus (freistehend);1;70;80000;1115;3;;;1956;;;;;Gas;liegt vor;Bedarfsausweis;191,4;F
123969172;87640;87640 Biessenhofen / Ebenhofen, Biessenhofen;Doppelhaushälfte;1;246;575000;1033;6;4;2;1973;;;Saniert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;135,2;E
123969264;73457;73457 Essingen, Ostalbkreis;Mehrfamilienhaus;1;180;565000;603;6,5;;;1980;;;Gepflegt;;Gas;liegt vor;Verbrauchsausweis;;D
123969298;80939;80939 München, Freimann;Reihenmittelhaus;3;119,21;1170000;164;5;4;3;2020;;Haus im Bau;Erstbezug;Wärmepumpe;Umweltwärme;liegt vor;Bedarfsausweis;19,4;A+
123969439;40822;40822 Mettmann, Mettmann (Kreis);Doppelhaushälfte;3;122;569000;141;5;4;2;2006;;;Erstbezug nach Sanierung;Zentralheizung;Gas;liegt vor;Bedarfsausweis;116,2;D
123969525;94315;94315 Straubing, Alburg;Mehrfamilienhaus;3;191;530000;618;6;4;2;1975;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;160,3;F
123969587;52531;52531 Übach-Palenberg, Heinsberg (Kreis);Besondere Immobilie;2;295;675000;1432;5;4;1;1982;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
123969678;98528;98528 Schmiedefeld, Schmiedefeld am Rennsteig;Einfamilienhaus (freistehend);2;72;35000;89;3;2;1;1880;;Haus fertig gestellt;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;234,1;G
123969694;83024;83024 Rosenheim, Westerndorf St. Peter;Bauernhaus;2;250;1500000;1137;8;;;1850;2012;Haus fertig gestellt;Saniert;Zentralheizung;Gas, Holz;liegt vor;Verbrauchsausweis;;C
123969715;51377;51377 Leverkusen, Steinbüchel;Bungalow;3;185;495000;952;7;4;3;1973;2015;Haus fertig gestellt;Modernisiert;Zentralheizung;Solar, Öl;liegt vor;Bedarfsausweis;102,3;D
123969763;80939;80939 München, Freimann;Reiheneckhaus;3;123,25;1235000;160;5;4;3;2020;;Haus im Bau;Erstbezug;Wärmepumpe;Umweltwärme;liegt vor;Bedarfsausweis;22,2;A+
123969813;26160;26160 Bad Zwischenahn, Ammerland (Kreis);Einfamilienhaus (freistehend);3;204;698000;928;8;4;2;1998;;;Gepflegt;;Gas;liegt vor;Bedarfsausweis;126,1;D
123969817;47627;47627 Kevelaer / Kervenheim, Kevelaer;Einfamilienhaus (freistehend);3;162;485000;628;5;4;1;2006;;;;Fußbodenheizung;;liegt vor;Verbrauchsausweis;;A
123969871;51465;51465 Bergisch Gladbach, Stadtmitte;Einfamilienhaus (freistehend);3;137;585000;545;5;3;2;1990;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;140;E
123970275;72760;72760 Reutlingen, Reutlingen (Kreis);Reiheneckhaus;3;86;349000;171;4;;;1954;;;;;Gas;liegt vor;Bedarfsausweis;138,6;E
123970366;50374;50374 Erftstadt, Rhein-Erft-Kreis;Doppelhaushälfte;2;178;443000;511;6;5;1;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;Erdwärme;liegt vor;Bedarfsausweis;55;A
123970403;50374;50374 Erftstadt, Rhein-Erft-Kreis;Villa;2;155;578000;1031;5;4;2;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;Erdwärme;liegt vor;Bedarfsausweis;55;A
123970420;44269;44269 Dortmund, Benninghofen;Mehrfamilienhaus;2;312;695000;866;7;4;4;1980;;;Gepflegt;Fußbodenheizung;Strom;liegt vor;Bedarfsausweis;145;E
123970460;73614;73614 Schorndorf, Rems-Murr-Kreis;Reihenmittelhaus;4;116;435000;115;4,5;3;1;1980;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;160,8;F
