sex;age;agegr;placesize;region;edu;eduspec;socprof;unempdur;income;marital;mmarr;ymarr;msepdiv;ysepdiv;ls;depress;trust;trustfam;trustneigh;sport;nofriend;smoke;nociga;alcabuse;alcsol;workab;wkabdur;wkabint;wkabintdur;emcc;englang;height;weight;bmi
MALE;63;60-64;RURAL AREAS;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;production and processing;SELF-EMPLOYED;-8;3000;MARRIED;4;1978;NA;NA;MOSTLY SATISFIED;6;IT`S DIFFICULT TO TELL;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;88;32.718619869125526
FEMALE;50;45-59;URBAN 100,000-200,000;Dolnoslaskie;VOCATIONAL/GRAMMAR;production and processing;EMPLOYED IN PRIVATE SECTOR;-8;2200;MARRIED;12;1981;NA;NA;PLEASED;2;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;4;YES;15;NO;NO;NO;-8;NO;NA;NA;NONE;178;89;28.089887640449437
FEMALE;37;35-44;RURAL AREAS;Mazowieckie;SECONDARY;social sciences;NA;6;2400;DIVORCED;8;2000;7;2005;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;165;55;20.202020202020204
FEMALE;60;60-64;RURAL AREAS;Zachodnio-pomorskie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;-8;853;MARRIED;1;1972;NA;NA;MOSTLY SATISFIED;7;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;165;85;31.22130394857668
MALE;77;65+;URBAN 20,000-100,000;Swietokrzyskie;VOCATIONAL/GRAMMAR;architecture and construction;RETIRED;24;1500;MARRIED;2;1952;NA;NA;PLEASED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;170;78;26.989619377162633
FEMALE;64;60-64;URBAN 100,000-200,000;Podkarpackie;POST-SECONDARY OR HIGHER;social sciences;RETIRED;-8;1200;MARRIED;1;1968;NA;NA;MOSTLY SATISFIED;13;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;160;80;31.249999999999993
FEMALE;78;65+;URBAN 100,000-200,000;Slaskie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;24;2000;WIDOWED;10;1953;12;1998;PLEASED;9;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;20;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;154;70;29.515938606847698
FEMALE;62;60-64;URBAN 20,000-100,000;Pomorskie;POST-SECONDARY OR HIGHER;physical sciences;RETIRED;0;1297;MARRIED;6;1972;NA;NA;PLEASED;3;IT`S DIFFICULT TO TELL;YES;YES;NO;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;155;68;28.303850156087407
MALE;64;60-64;RURAL AREAS;Podkarpackie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;0;766;MARRIED;1;1977;NA;NA;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;8;YES;15;NO;NO;NO;-8;NO;NA;NA;NONE;172;72;24.337479718766904
FEMALE;76;65+;RURAL AREAS;Slaskie;PRIMARY/NO EDUCATION;not applicable;RETIRED;24;1000;WIDOWED;10;1959;2;1968;MOSTLY SATISFIED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;1;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;160;80;31.249999999999993
FEMALE;79;65+;URBAN 100,000-200,000;Podkarpackie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;-8;730;WIDOWED;12;1952;6;1997;MOSTLY DISSATISFIED;14;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;YES;12;NO;NO;NO;-8;NO;NA;NA;NONE;158;50;20.028841531805796
FEMALE;40;35-44;URBAN 200,000-500,000;Slaskie;POST-SECONDARY OR HIGHER;pedagogics;EMPLOYED IN PUBLIC SECTOR;0;3000;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;12;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;164;57;21.192742415229034
FEMALE;21;16-24;RURAL AREAS;Wielkopolskie;VOCATIONAL/GRAMMAR;no specialisation;OTHER ECONOMICALLY INACTIVE;-8;520;SINGLE;NA;NA;NA;NA;PLEASED;2;ONE CAN`T BE TOO CAREFUL;NO OPINION;NO OPINION;NO;5;NO;-8;NO;NO;NA;-8;NO;NA;NA;NONE;150;60;26.666666666666668
FEMALE;73;65+;RURAL AREAS;Podlaskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;-8;750;WIDOWED;2;1956;10;1994;MOSTLY SATISFIED;9;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;168;75;26.573129251700685
FEMALE;58;45-59;URBAN 20,000-100,000;Lubelskie;SECONDARY;economy and administration;LONG-TERM SICK/DISABLED;-8;1300;MARRIED;4;1982;NA;NA;MOSTLY SATISFIED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;149;NA;449.97973064276385
FEMALE;16;16-24;RURAL AREAS;Podkarpackie;PRIMARY/NO EDUCATION;no specialisation;PUPIL OR STUDENT;-8;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;3;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;170;55;19.031141868512112
MALE;51;45-59;RURAL AREAS;Podkarpackie;VOCATIONAL/GRAMMAR;technical science;FARMER;0;500;MARRIED;7;1987;NA;NA;MOSTLY SATISFIED;9;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;20;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;166;81;29.3946871824648
MALE;36;35-44;RURAL AREAS;Lubuskie;SECONDARY;technical science;EMPLOYED IN PRIVATE SECTOR;0;3000;SINGLE;NA;NA;NA;NA;DELIGHTED;0;IT`S DIFFICULT TO TELL;YES;NO;YES;5;YES;20;NO;NO;NO;-8;NO;NA;NA;PASSIVE;186;85;24.56931437160365
FEMALE;40;35-44;URBAN 200,000-500,000;Warminsko-mazurskie;POST-SECONDARY OR HIGHER;public health;EMPLOYED IN PRIVATE SECTOR;-8;1500;MARRIED;9;2001;NA;NA;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;158;56;22.432302515622492
FEMALE;35;35-44;URBAN 100,000-200,000;Lodzkie;SECONDARY;technical science;SELF-EMPLOYED;6;4000;MARRIED;12;2006;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;10;NO;-8;NO;NO;YES;-8;NO;NA;NA;ACTIVE;167;85;30.477966223242138
FEMALE;33;25-34;URBAN 500,000 AND OVER;Mazowieckie;POST-SECONDARY OR HIGHER;pedagogics;OTHER ECONOMICALLY INACTIVE;9;NA;MARRIED;9;2004;NA;NA;DELIGHTED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;162;61;23.243408017070564
MALE;30;25-34;URBAN 100,000-200,000;Mazowieckie;PRIMARY/NO EDUCATION;no specialisation;EMPLOYED IN PRIVATE SECTOR;10;1700;SINGLE;NA;NA;NA;NA;MIXED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;10;YES;20;YES;NO;NO;-8;NO;NA;NA;NONE;170;80;27.68166089965398
MALE;62;60-64;RURAL AREAS;Podkarpackie;PRIMARY/NO EDUCATION;not applicable;RETIRED;-8;1000;MARRIED;8;1965;NA;NA;PLEASED;7;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;180;100;30.864197530864196
FEMALE;16;16-24;URBAN 500,000 AND OVER;Malopolskie;PRIMARY/NO EDUCATION;no specialisation;PUPIL OR STUDENT;-8;NA;SINGLE;NA;NA;NA;NA;PLEASED;0;IT`S DIFFICULT TO TELL;YES;NO OPINION;NO;3;NO;-8;NO;NO;NA;-8;NO;NA;NA;ACTIVE;163;51;19.195302796492154
FEMALE;23;16-24;RURAL AREAS;Pomorskie;POST-SECONDARY OR HIGHER;pedagogics;PUPIL OR STUDENT;-8;400;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;4;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;4;NO;-8;NO;NO;NA;-8;YES, TO EU COUNTRY;IT DEPENDS;GREAT BRITAIN;NONE;157;67;27.18163008641324
MALE;76;65+;RURAL AREAS;Warminsko-mazurskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;0;1000;DE FACTO SEPARATED;4;1958;6;1994;MIXED;13;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;0;YES;20;NO;YES;NO;-8;NO;NA;NA;PASSIVE;175;83;27.102040816326532
MALE;53;45-59;RURAL AREAS;Dolnoslaskie;VOCATIONAL/GRAMMAR;technical science;EMPLOYED IN PUBLIC SECTOR;-8;1500;MARRIED;1;1981;NA;NA;MOSTLY SATISFIED;8;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;176;84;27.117768595041323
FEMALE;69;65+;URBAN 100,000-200,000;Opolskie;SECONDARY;production and processing;RETIRED;14;2600;WIDOWED;4;1963;11;2002;MOSTLY SATISFIED;7;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;80;29.744199881023206
FEMALE;74;65+;URBAN 500,000 AND OVER;Mazowieckie;POST-SECONDARY OR HIGHER;public health;RETIRED;0;1000;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;8;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;15;YES;10;NO;NO;NO;-8;NO;NA;NA;NONE;160;50;19.531249999999996
FEMALE;31;25-34;RURAL AREAS;Dolnoslaskie;POST-SECONDARY OR HIGHER;economy and administration;OTHER ECONOMICALLY INACTIVE;-8;NA;MARRIED;8;2004;NA;NA;MOSTLY SATISFIED;5;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;8;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;157;58;23.53036634346221
FEMALE;22;16-24;RURAL AREAS;Slaskie;SECONDARY;economy and administration;EMPLOYED IN PRIVATE SECTOR;0;1100;MARRIED;7;2010;NA;NA;PLEASED;3;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;20;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;165;64;23.507805325987146
MALE;17;16-24;RURAL AREAS;Lubelskie;VOCATIONAL/GRAMMAR;no specialisation;PUPIL OR STUDENT;-8;-8;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;NO OPINION;NO OPINION;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;172;64;21.63331530557058
FEMALE;47;45-59;RURAL AREAS;Kujawsko-pomorskie;SECONDARY;no specialisation;SELF-EMPLOYED;0;-8;MARRIED;10;1983;NA;NA;PLEASED;3;ONE CAN`T BE TOO CAREFUL;NO;NO;YES;10;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;158;52;20.82999519307803
FEMALE;55;45-59;URBAN 500,000 AND OVER;Lodzkie;POST-SECONDARY OR HIGHER;architecture and construction;EMPLOYED IN PRIVATE SECTOR;0;3000;MARRIED;10;1979;NA;NA;PLEASED;3;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;12;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;69;25.654372397382513
FEMALE;43;35-44;RURAL AREAS;Lodzkie;SECONDARY;pedagogics;OTHER ECONOMICALLY INACTIVE;0;1500;MARRIED;10;1998;NA;NA;MIXED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;162;65;24.76756591982929
FEMALE;50;45-59;URBAN 100,000-200,000;Warminsko-mazurskie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;-8;710;SINGLE;NA;NA;NA;NA;MOSTLY DISSATISFIED;10;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;162;89;33.91251333638164
FEMALE;37;35-44;URBAN 100,000-200,000;Dolnoslaskie;POST-SECONDARY OR HIGHER;economy and administration;EMPLOYED IN PUBLIC SECTOR;0;1600;MARRIED;6;2001;NA;NA;MOSTLY SATISFIED;3;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;169;64;22.40817898532965
MALE;25;25-34;RURAL AREAS;Slaskie;POST-SECONDARY OR HIGHER;computer science;UNEMPLOYED;4;NA;SINGLE;NA;NA;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;170;57;19.723183391003463
MALE;77;65+;RURAL AREAS;Swietokrzyskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;24;1100;MARRIED;4;1958;NA;NA;PLEASED;15;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;167;65;23.306680053067517
MALE;43;35-44;URBAN 100,000-200,000;Dolnoslaskie;VOCATIONAL/GRAMMAR;technical science;EMPLOYED IN PUBLIC SECTOR;0;5000;MARRIED;4;1988;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;50;YES;7;NO;NO;NO;-8;NO;NA;NA;NONE;168;86;30.470521541950117
MALE;35;35-44;RURAL AREAS;Dolnoslaskie;PRIMARY/NO EDUCATION;no specialisation;UNEMPLOYED;12;800;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;20;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;180;97;29.93827160493827
MALE;53;45-59;RURAL AREAS;Mazowieckie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;-8;800;MARRIED;2;1983;NA;NA;MOSTLY DISSATISFIED;10;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;4;YES;40;NO;NO;NO;-8;NO;NA;NA;NONE;170;90;31.14186851211073
MALE;46;45-59;URBAN BELOW 20,000;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;technical science;EMPLOYED IN PRIVATE SECTOR;0;2000;MARRIED;4;1992;NA;NA;PLEASED;6;ONE CAN`T BE TOO CAREFUL;NO;NO;YES;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;110;35.51136363636364
FEMALE;64;60-64;URBAN BELOW 20,000;Opolskie;SECONDARY;social sciences;LONG-TERM SICK/DISABLED;0;1500;WIDOWED;3;1967;3;2007;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;89;33.09042236763832
FEMALE;29;25-34;URBAN BELOW 20,000;Warminsko-mazurskie;SECONDARY;services for the population and transport services;EMPLOYED IN PRIVATE SECTOR;-8;1385;SINGLE;NA;NA;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;164;61;22.679952409280194
MALE;60;60-64;URBAN 500,000 AND OVER;Lodzkie;VOCATIONAL/GRAMMAR;technical science;LONG-TERM SICK/DISABLED;24;1200;MARRIED;6;1974;NA;NA;MOSTLY SATISFIED;4;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;YES;50;NO;NA;NO;-8;NO;NA;NA;NONE;168;80;28.344671201814062
FEMALE;35;35-44;RURAL AREAS;Dolnoslaskie;POST-SECONDARY OR HIGHER;healthcare;EMPLOYED IN PUBLIC SECTOR;0;1800;MARRIED;6;2002;NA;NA;MIXED;7;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;5;YES;7;NO;NO;NO;-8;NO;NA;NA;PASSIVE;164;60;22.308149910767405
FEMALE;55;45-59;URBAN BELOW 20,000;Slaskie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;24;2500;WIDOWED;10;1974;9;2009;MIXED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;4;YES;30;YES;NO;NO;-8;NO;NA;NA;NONE;170;70;24.221453287197235
FEMALE;33;25-34;URBAN BELOW 20,000;Swietokrzyskie;VOCATIONAL/GRAMMAR;services for the population and transport services;UNEMPLOYED;12;-8;MARRIED;4;1998;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;0;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;162;53;20.195092211553114
FEMALE;53;45-59;URBAN BELOW 20,000;Dolnoslaskie;SECONDARY;production and processing;EMPLOYED IN PRIVATE SECTOR;0;1461;SINGLE;NA;NA;NA;NA;MIXED;4;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;1;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;164;68;25.282569898869724
FEMALE;32;25-34;URBAN 200,000-500,000;Malopolskie;POST-SECONDARY OR HIGHER;services for the population and transport services;EMPLOYED IN PUBLIC SECTOR;0;1500;MARRIED;10;2003;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;160;51;19.921874999999996
FEMALE;19;16-24;URBAN 100,000-200,000;Slaskie;VOCATIONAL/GRAMMAR;social sciences;PUPIL OR STUDENT;-8;-8;SINGLE;NA;NA;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;5;NO;-8;NO;NO;NA;-8;NO;NA;NA;ACTIVE;162;50;19.05197378448407
FEMALE;58;45-59;RURAL AREAS;Lubuskie;VOCATIONAL/GRAMMAR;services for the population and transport services;LONG-TERM SICK/DISABLED;24;680;MARRIED;4;1972;NA;NA;MOSTLY SATISFIED;12;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;10;YES;15;NO;NO;NO;-8;NO;NA;NA;NONE;155;65;27.055150884495315
MALE;37;35-44;URBAN 500,000 AND OVER;Dolnoslaskie;POST-SECONDARY OR HIGHER;law;EMPLOYED IN PRIVATE SECTOR;0;11000;MARRIED;8;1999;NA;NA;PLEASED;3;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;180;92;28.39506172839506
MALE;37;35-44;URBAN BELOW 20,000;Podlaskie;VOCATIONAL/GRAMMAR;architecture and construction;EMPLOYED IN PRIVATE SECTOR;-8;3000;MARRIED;4;1995;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;5;YES;30;NO;NO;YES;10;YES, TO EU COUNTRY;LESS THAN 1 YEAR;BELGIUM;NONE;175;80;26.122448979591837
FEMALE;38;35-44;RURAL AREAS;Dolnoslaskie;PRIMARY/NO EDUCATION;no specialisation;OTHER ECONOMICALLY INACTIVE;0;NA;MARRIED;4;1992;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;20;YES;10;NO;NO;YES;12;YES, TO EU COUNTRY;LESS THAN 1 YEAR;GERMANY;NONE;173;63;21.04981790236894
FEMALE;26;25-34;URBAN 100,000-200,000;Dolnoslaskie;POST-SECONDARY OR HIGHER;social sciences;PUPIL OR STUDENT;-8;NA;SINGLE;NA;NA;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;4;YES;10;NO;NO;NA;-8;NO;NA;NA;ACTIVE;176;55;17.75568181818182
MALE;56;45-59;RURAL AREAS;Lubelskie;PRIMARY/NO EDUCATION;no specialisation;FARMER;-8;2000;SINGLE;NA;NA;NA;NA;MIXED;4;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;79;25.50361570247934
MALE;38;35-44;RURAL AREAS;Slaskie;VOCATIONAL/GRAMMAR;agriculture, forestry, fishing;EMPLOYED IN PRIVATE SECTOR;0;2100;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;63;20.33832644628099
FEMALE;63;60-64;URBAN 100,000-200,000;Podlaskie;SECONDARY;no specialisation;RETIRED;24;1300;MARRIED;3;1968;NA;NA;MOSTLY SATISFIED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;6;NO;-8;YES;NO;NO;-8;NO;NA;NA;NONE;163;68;25.59373706198954
MALE;19;16-24;URBAN 100,000-200,000;Malopolskie;VOCATIONAL/GRAMMAR;no specialisation;PUPIL OR STUDENT;0;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;20;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;184;105;31.013705103969752
MALE;44;35-44;RURAL AREAS;Podkarpackie;VOCATIONAL/GRAMMAR;technical science;EMPLOYED IN PRIVATE SECTOR;-8;1000;MARRIED;9;1989;NA;NA;UNHAPPY;4;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;3;YES;15;NO;NO;NO;-8;YES, TO EU COUNTRY;IT DEPENDS;GERMANY;NONE;180;100;30.864197530864196
FEMALE;44;35-44;RURAL AREAS;Lubuskie;SECONDARY;healthcare;EMPLOYED IN PRIVATE SECTOR;0;1400;MARRIED;12;1989;NA;NA;PLEASED;3;IT`S DIFFICULT TO TELL;YES;YES;NO;1;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;167;98;35.139302233855645
FEMALE;67;65+;URBAN BELOW 20,000;Mazowieckie;POST-SECONDARY OR HIGHER;physical sciences;RETIRED;0;3000;MARRIED;6;1979;NA;NA;MOSTLY SATISFIED;0;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;8;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;171;86;29.410758865975858
FEMALE;52;45-59;URBAN 100,000-200,000;Slaskie;POST-SECONDARY OR HIGHER;pedagogics;EMPLOYED IN PUBLIC SECTOR;0;2300;MARRIED;9;1981;NA;NA;PLEASED;2;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;158;62;24.83576349943919
MALE;40;35-44;RURAL AREAS;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;technical science;FARMER;0;1500;MARRIED;6;1993;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;5;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;178;90;28.40550435551067
FEMALE;61;60-64;URBAN 500,000 AND OVER;Dolnoslaskie;SECONDARY;no specialisation;RETIRED;12;1769;MARRIED;6;1974;NA;NA;MIXED;11;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;0;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;167;55;19.721036967980208
MALE;31;25-34;URBAN BELOW 20,000;Wielkopolskie;VOCATIONAL/GRAMMAR;architecture and construction;EMPLOYED IN PRIVATE SECTOR;-8;1100;DIVORCED;9;2001;7;2006;MIXED;0;IT`S DIFFICULT TO TELL;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;185;90;26.296566837107374
FEMALE;74;65+;URBAN BELOW 20,000;Malopolskie;SECONDARY;economy and administration;RETIRED;-8;1300;MARRIED;6;1961;NA;NA;MIXED;9;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;160;54;21.093749999999996
FEMALE;63;60-64;URBAN 200,000-500,000;Slaskie;POST-SECONDARY OR HIGHER;liberal arts;RETIRED;24;2700;MARRIED;12;1977;NA;NA;PLEASED;1;IT`S DIFFICULT TO TELL;YES;NO OPINION;NO;18;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;157;60;24.341758286340216
FEMALE;46;45-59;RURAL AREAS;Wielkopolskie;VOCATIONAL/GRAMMAR;technical science;OTHER ECONOMICALLY INACTIVE;0;800;MARRIED;4;1985;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NA;1;NO;-8;NO;NA;NO;-8;NO;NA;NA;NONE;164;92;34.20582986317669
MALE;18;16-24;RURAL AREAS;Mazowieckie;VOCATIONAL/GRAMMAR;no specialisation;PUPIL OR STUDENT;0;NA;SINGLE;NA;NA;NA;NA;PLEASED;0;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;6;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;174;78;25.762980578676178
MALE;65;65+;RURAL AREAS;Pomorskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;0;1400;MARRIED;7;1975;NA;NA;PLEASED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;89;28.731921487603305
FEMALE;29;25-34;URBAN 200,000-500,000;Warminsko-mazurskie;POST-SECONDARY OR HIGHER;protection and safety;UNEMPLOYED;2;1129;SINGLE;NA;NA;NA;NA;PLEASED;6;ONE CAN`T BE TOO CAREFUL;NO;NO;YES;2;NO;-8;NO;NO;NA;-8;NO;NA;NA;ACTIVE;170;63;21.79930795847751
MALE;73;65+;URBAN 100,000-200,000;Wielkopolskie;POST-SECONDARY OR HIGHER;physical sciences;RETIRED;0;1800;MARRIED;8;1964;NA;NA;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;178;98;30.930438076000502
FEMALE;27;25-34;RURAL AREAS;Podkarpackie;VOCATIONAL/GRAMMAR;services for the population and transport services;OTHER ECONOMICALLY INACTIVE;0;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;10;NO;-8;NO;NO;YES;16;YES, TO EU COUNTRY;LESS THAN 1 YEAR;SPAIN;NONE;158;60;24.034609838166958
MALE;23;16-24;RURAL AREAS;Wielkopolskie;SECONDARY;technical science;SELF-EMPLOYED;0;1800;SINGLE;NA;NA;NA;NA;PLEASED;0;IT`S DIFFICULT TO TELL;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;180;76;23.456790123456788
MALE;41;35-44;RURAL AREAS;Pomorskie;VOCATIONAL/GRAMMAR;production and processing;FARMER;-8;1000;SINGLE;NA;NA;NA;NA;MIXED;0;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;170;75;25.95155709342561
